episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
177,29657,0.05,1,125,131.77,28.98,0.488034,29657,uniform,nan,nan,nan,nan,nan,0.44932,0.641744,6.809453
178,29758,0.05,1,101,131.89,25.9,0.548384,29758,uniform,nan,nan,nan,nan,nan,0.509494,0.697125,7.239384
179,29846,0.05,-1,88,28.96,131.96,0.373536,29846,uniform,nan,nan,nan,nan,nan,0.335962,0.521135,5.88313
180,29945,0.05,1,99,131.9,29.71,0.540659,29945,uniform,nan,nan,nan,nan,nan,0.50346,0.684165,7.193311
181,30116,0.05,1,171,131.54,26.35,0.791952,30116,uniform,nan,nan,nan,nan,nan,0.767423,1.035185,7.485666
182,30208,0.05,-1,92,28.74,131.94,0.57976,30208,uniform,nan,nan,nan,nan,nan,0.532595,0.760848,7.225275
183,30317,0.05,1,109,131.85,29.26,0.450404,30317,uniform,nan,nan,nan,nan,nan,0.406413,0.623583,6.332533
184,30396,0.05,1,79,132.0,29.61,0.581305,30396,uniform,nan,nan,nan,nan,nan,0.537799,0.746899,7.297471
185,30621,0.05,1,225,131.27,27.88,0.485482,30621,uniform,nan,nan,nan,nan,nan,0.444624,0.643421,6.628954
186,30706,0.05,1,85,131.97,27.58,0.484506,30706,uniform,nan,nan,nan,nan,nan,0.45018,0.634661,6.659021
187,30820,0.05,-1,114,29.43,131.83,0.504617,30820,uniform,nan,nan,nan,nan,nan,0.467562,0.651619,6.80993
188,30921,0.05,1,101,131.89,25.9,0.501115,30921,uniform,nan,nan,nan,nan,nan,0.464868,0.642871,6.795372
189,31057,0.05,-1,136,27.12,131.72,0.809452,31057,uniform,nan,nan,nan,nan,nan,0.279706,1.037058,7.421683
190,31159,0.05,-1,102,29.69,131.89,0.559508,31159,uniform,nan,nan,nan,nan,nan,0.496099,0.753805,7.121366
191,31412,0.05,1,253,131.13,28.34,0.628905,31412,uniform,nan,nan,nan,nan,nan,0.570741,0.800071,7.666725
192,31712,0.05,,300,25.3,28.7,0.534271,31712,uniform,nan,nan,nan,nan,nan,0.486571,0.691086,7.067727
193,31807,0.05,1,95,131.92,29.33,0.414549,31807,uniform,nan,nan,nan,nan,nan,0.369963,0.56789,6.168108
194,31936,0.05,1,129,131.75,29.56,0.529949,31936,uniform,nan,nan,nan,nan,nan,0.490664,0.67442,7.084782
195,32064,0.05,-1,128,25.76,131.76,0.778409,32064,uniform,nan,nan,nan,nan,nan,0.772424,1.018867,7.226081
196,32151,0.05,1,87,131.96,25.57,0.551102,32151,uniform,nan,nan,nan,nan,nan,0.490115,0.748733,6.95854
197,32262,0.05,1,111,131.84,29.25,0.517238,32262,uniform,nan,nan,nan,nan,nan,0.462607,0.690088,6.790959
198,32408,0.05,-1,146,29.47,131.67,0.584334,32408,uniform,nan,nan,nan,nan,nan,0.537005,0.748324,7.26721
199,32528,0.05,-1,120,29.0,131.8,0.549135,32528,uniform,nan,nan,nan,nan,nan,0.504014,0.70748,7.066147
200,32643,0.05,1,115,131.82,29.63,0.457955,32643,uniform,nan,nan,nan,nan,nan,0.419976,0.61121,6.413214
201,32943,0.05,,300,26.9,26.5,0.478025,32943,uniform,nan,nan,nan,nan,nan,0.433459,0.626336,6.556874
202,33099,0.05,-1,156,28.82,131.62,0.681292,33099,uniform,nan,nan,nan,nan,nan,0.241457,0.914026,6.745251
203,33237,0.05,-1,138,29.31,131.71,0.526546,33237,uniform,nan,nan,nan,nan,nan,0.460902,0.70519,6.917371
204,33482,0.05,1,245,131.17,28.58,0.424609,33482,uniform,nan,nan,nan,nan,nan,0.372258,0.588039,6.194786
205,33566,0.05,-1,84,29.78,131.98,0.423588,33566,uniform,nan,nan,nan,nan,nan,0.373225,0.57623,6.202692
206,33866,0.05,,300,26.5,27.5,0.502731,33866,uniform,nan,nan,nan,nan,nan,0.455837,0.650645,6.826046
207,34037,0.05,1,171,131.54,29.15,0.800428,34037,uniform,nan,nan,nan,nan,nan,0.786806,0.998606,7.893674
208,34131,0.05,-1,94,26.93,131.93,0.527593,34131,uniform,nan,nan,nan,nan,nan,0.439527,0.739355,6.654937
